Date,High,Low,Open,Close,Volume,Marketcap
2020-02-20,263.695400951,250.951261799,259.819864343,257.949455024,23229828870.1201,28318879771.1218
2020-02-21,267.004846018,255.689093416,257.891124589,265.600612524,20867593292.2429,29162464509.1563
2020-02-22,266.387191881,258.913135229,265.551572627,262.331720974,16906032861.6085,28807130265.5221
2020-02-23,273.754156046,261.960509305,262.278398469,273.754156046,19585998813.8732,30065188433.327
2020-02-24,275.539514719,259.625167292,273.705093013,265.216417336,22400845640.3032,29131114036.5722
2020-02-25,265.431474789,246.858998262,265.283387365,247.817592279,21878882134.0529,27223398194.7017
2020-02-26,249.649704471,221.26655528,247.740203914,225.680265514,26235617201.076,24794645345.3129
2020-02-27,237.228921201,212.664520176,225.687043551,226.753395276,25645522789.772,24915636230.767
2020-02-28,234.208941042,216.346202543,226.987608317,226.760501479,22563530559.1046,24919509264.9173
2020-02-29,232.256629075,219.84851255,226.83344436,219.84851255,18181296376.3477,24162913195.453
2020-03-01,226.677879726,214.130438219,219.752677765,218.970599927,18179807469.1001,24069393931.8345
2020-03-02,232.81158033,217.284286992,218.711624433,230.569781825,20305587789.0636,25347534007.3968
2020-03-03,232.325807587,221.732660902,230.523964194,224.479622332,19853178572.3478,24681090482.5459
2020-03-04,228.040421197,222.088881473,224.565344516,224.517976367,16567075208.0566,24688386921.3985
2020-03-05,234.364462456,224.641887879,224.641887879,229.26818886,18201291785.2961,25213804821.1574
2020-03-06,243.554974181,228.743582094,229.168427287,243.525299741,19374772256.2312,26785082138.7094
2020-03-07,249.978491516,237.551288703,243.750192697,237.853095033,19431652027.37,26164459703.9251
2020-03-08,237.780692824,200.602989381,237.780692824,200.689052256,21381823651.3696,22079071206.5242
2020-03-09,207.451400445,192.269899128,201.318494784,201.986327111,23645428606.1061,22224520905.918
2020-03-10,205.714251565,198.064497432,202.863957927,200.767247427,18344930072.1938,22093126953.1259
2020-03-11,202.954304117,184.362157522,200.768029684,194.868528471,16984790291.2585,21446678546.1607
2020-03-12,195.147941371,111.210712286,194.738916665,112.347123759,22134741654.7299,12366138225.0849
2020-03-13,137.429536226,95.1843005183,112.6899948,133.201807239,27864623060.6624,14663417618.4701
2020-03-14,134.48437219,122.414475368,133.582473071,123.306024593,12740784545.4522,13575727274.8179
2020-03-15,132.24214741,121.853652559,123.24606626,125.214304313,12719251812.5511,13787534423.1597
2020-03-16,124.996113298,105.171442924,124.996113298,110.605876012,15984904589.6297,12180483052.6055
2020-03-17,118.988285212,110.406784983,110.406784983,113.942750228,12087490572.2852,12549513954.4941
2020-03-18,116.021622003,111.743113757,113.857645886,114.842273039,11617854008.6765,12650160817.9084
2020-03-19,140.527718816,114.732866412,114.839824562,136.593857971,16396753275.29,15048018840.04
2020-03-20,150.853809638,122.605660253,136.649279112,132.737170068,18960388062.1676,14624949756.7366
2020-03-21,135.972415782,127.163757137,133.101765752,132.818707849,13684083307.7535,14635764102.3456
2020-03-22,136.151645021,122.909336412,132.851142442,123.321147745,12497707223.5765,13590860527.4882
2020-03-23,134.911612009,121.867883775,123.365981102,134.911612009,14149877968.1487,14870079034.5566
2020-03-24,141.94853261,133.168776064,135.194133653,138.761445013,14609068673.4853,15296295171.1995
2020-03-25,141.403786497,134.304231776,138.914967306,136.195892908,13433092919.8647,15015344149.514
2020-03-26,138.830572735,134.886035886,136.190680372,138.361557339,11367261176.0051,15255985585.5517
2020-03-27,139.902697099,133.937940192,138.369931635,133.937940192,11396286629.2955,14770071749.7382
2020-03-28,134.032739614,126.962190407,134.032739614,130.986494884,12162403960.3873,14446379742.8904
2020-03-29,131.174080408,125.450053646,131.015337153,125.583730441,9938133668.53392,13852241607.2783
2020-03-30,133.91147088,125.289680097,125.577896504,132.904538063,11841123306.4222,14661550830.5499
2020-03-31,134.274135643,131.652891555,132.820922397,133.593565057,11065246316.9778,14739376437.832
2020-04-01,135.634552336,129.730944345,133.612324512,135.634552336,12456564434.6682,14966424710.3319
2020-04-02,146.787092408,135.732172896,135.732172896,142.029147631,15322861686.0569,15673960168.7607
2020-04-03,146.899878532,139.619379341,142.11045061,142.091309874,13184603401.9239,15682757537.5282
2020-04-04,145.377306567,140.121829255,142.215184398,145.219384622,11946658256.7012,16029973618.0818
2020-04-05,146.128521099,142.102077702,145.261015263,143.54664871,11280993590.8495,15847283514.1155
2020-04-06,169.272648648,143.544606813,143.608209519,169.135884595,21636382525.0974,18674571701.0477
2020-04-07,175.204131815,164.20331987,169.147453326,165.101942525,21659346091.3178,18231455421.9281
2020-04-08,173.210270523,164.493198979,165.240328462,172.641733789,17063110836.1549,19066388907.9858
2020-04-09,172.897784699,167.987114695,172.761267841,170.807147486,14901696210.1146,18866106818.4971
2020-04-10,170.949774109,154.914474452,170.829264498,158.412448608,17980944615.7097,17499250378.1532
2020-04-11,161.167573317,155.298342395,158.538984729,158.216023679,13555089447.1146,17479687023.2083
2020-04-12,164.516947729,156.320508571,158.232394912,161.142420145,15123721385.9445,17805206567.5855
2020-04-13,160.749700846,151.614491183,160.720665735,156.279549094,16465282132.7883,17270031992.1863
2020-04-14,160.944273391,155.865939078,156.355952301,157.596395681,14723156630.0595,17417697023.8275
2020-04-15,160.711126485,152.802835953,157.56564319699999,153.286892905,14171753736.5254,16943501885.9061
2020-04-16,173.157275575,150.359424649,153.200417561,172.157382821,22910469235.6043,19031693317.2915
2020-04-17,174.275902646,169.751566356,172.279425236,171.638582707,16714684265.8828,18976660194.137
2020-04-18,187.940473093,171.618074875,171.618074875,186.914005844,20160323442.9954,20668075856.6276
2020-04-19,188.098920658,180.120819808,186.861986935,181.614959142,19146038381.4492,20084614446.186
2020-04-20,186.083543156,170.321271485,181.480229924,172.297157575,21266681335.1588,19056520718.2587
2020-04-21,175.17845978,170.552841658,172.017710093,172.737700531,16458767984.0892,19107591181.7675
2020-04-22,183.751005038,171.826599432,172.670390889,182.599574801,17994666394.6491,20200984352.2299
2020-04-23,189.088865141,180.340651649,182.620173958,185.028670833,21275740032.2271,20472236139.292
2020-04-24,190.210388159,185.222103347,185.222103347,189.236941873,16788555028.0547,20940434736.6902
2020-04-25,196.792378168,188.459533591,189.207401976,195.515300681,18260969748.1499,21637838416.5429
2020-04-26,199.344968717,194.768072729,195.413589078,197.317530184,18335367011.6376,21839976556.7041
2020-04-27,199.552798089,193.454161044,197.475716201,197.2247212,18670194594.8337,21832392036.1099
2020-04-28,198.786551759,194.849425704,197.27351176,198.415382994,18217507467.0215,21966890356.533
2020-04-29,218.454630785,198.124507757,198.465191822,216.968223855,26397548759.2642,24023887081.339
2020-04-30,227.529689912,206.436924411,216.909133825,207.602055895,28089191903.9978,22989647064.8035
2020-05-01,217.628019939,207.780886804,207.901731105,214.219106382,20816320833.5286,23725367639.1752
2020-05-02,215.847533858,212.878670701,214.230087793,215.32538422,18260876092.1731,23850828458.5514
2020-05-03,219.270867579,208.692373475,215.352072089,210.93315693,20469034664.1327,23367177866.6255
2020-05-04,211.828387957,199.047730971,210.89085707,208.174010942,22602446421.767,23064379025.3469
2020-05-05,211.778624741,204.031129918,208.013004654,206.774404531,19004689099.1832,22912129590.4613
2020-05-06,211.534622578,204.040878521,206.481357853,204.055782253,20343543799.0392,22613632877.0933
2020-05-07,214.392466787,202.074837325,203.912850387,212.289405787,23594744655.394,23528981906.0044
2020-05-08,216.32768868,208.830737701,212.198234909,212.991579806,20445139356.3264,23609735113.4268
2020-05-09,214.739125935,209.071520041,213.142172406,211.600123566,18950547549.2131,23458353557.9526
2020-05-10,211.552192534,182.711162897,211.552192534,188.599570436,25211575192.6674,20911059577.7407
2020-05-11,191.362328624,180.718334193,188.632189899,185.91283695,20054601646.7873,20615704448.6711
2020-05-12,191.60134408,185.701797601,185.877340106,189.312502269,15899726283.7581,20995260628.8043
2020-05-13,200.197322877,189.127706393,189.374105563,199.193283428,17054662288.5919,22093789228.1416
2020-05-14,204.117601145,196.868814552,198.891506002,202.949100772,20150524860.6463,22513148758.7409
2020-05-15,203.566393272,193.75567763,202.955396986,195.622658341,16602342092.1298,21703086884.9707
2020-05-16,202.771197451,194.501589623,195.613392471,200.677118596,15379081644.7062,22266558227.0629
2020-05-17,209.160936215,200.102801245,200.608866827,207.158694333,15470397302.6915,22988575488.4967
2020-05-18,215.908468738,207.109063807,207.179785914,214.525055208,17411566927.5013,23808928396.2325
2020-05-19,214.604940045,210.143052695,214.604940045,213.451110911,14346192778.7086,23692625223.663
2020-05-20,214.716819768,207.975820963,213.446235987,210.096735593,12730175510.5633,23323160696.2645
2020-05-21,211.625181218,193.346429346,210.12915146,199.883605552,13308321228.8459,22192109649.8768
2020-05-22,208.591539834,198.040861331,199.837116422,207.169194624,12041592113.5988,23003786384.6735
2020-05-23,210.386456132,205.294214505,207.194488408,208.694402844,10665476767.6428,23176030658.6082
2020-05-24,210.595083828,202.370350969,208.716063355,202.370350969,11833299571.9749,22476471749.8903
2020-05-25,206.361444588,200.667550196,201.982647752,205.319750096,10415044123.5561,22806813422.533
2020-05-26,205.75254632,200.26427483,205.259562478,201.902309998,10159741290.3502,22429962991.4266
2020-05-27,208.863429364,201.785061228,201.893006735,208.863429364,10631034756.4509,23206144127.4458
2020-05-28,220.27650712,206.242668195,208.885433297,219.840431324,12212469603.9905,24428738046.939
2020-05-29,224.216876901,218.238049131,219.925055212,220.675124275,12265816557.4289,24524484269.4994
2020-05-30,243.943144477,218.744454287,220.717210701,242.345590189,15027397866.509,26936114603.8668
2020-05-31,244.045261307,230.052831272,242.351384355,230.975700856,12234904813.3392,25675542328.5429
2020-06-01,248.236274869,230.488045872,230.860252561,246.991760327,13951727936.4523,27459257209.3334
2020-06-02,252.222002825,233.225299421,246.828193218,237.219061533,13782107566.7125,26376031889.8962
2020-06-03,244.179324047,235.464454028,237.395211559,244.179324047,9861760817.12703,27153238868.036
2020-06-04,245.928972375,236.765302945,244.10528023,244.426387575,10170414303.5273,27184018611.4984
2020-06-05,247.329502999,240.682050877,244.349586587,241.221991758,9293963913.72746,26830954614.3278
2020-06-06,245.981041604,239.724539985,241.201353987,241.931320121,8114873844.8001,26913140925.0525
2020-06-07,245.435253962,236.325258653,241.90807498,245.167259144,9544883157.42203,27276459502.3961
2020-06-08,246.644197314,241.542183588,245.178572826,246.309898559,8076783298.94849,27406923225.6
2020-06-09,248.342438256,242.33854616,246.175024993,244.911453825,8446545787.72598,27254678255.1854
2020-06-10,248.651155311,242.819746702,244.822073866,247.444943732,8792990205.54989,27539945413.3418
2020-06-11,249.888304723,229.942972879,247.548531685,231.702669421,12356528860.4776,25791024830.9758
2020-06-12,239.354687088,229.64505836,231.625462209,237.493210284,8868955009.12327,26438827419.6395
2020-06-13,239.193096518,235.889680148,237.544621049,238.908842797,7141624979.75205,26599679550.2949
2020-06-14,239.101452677,232.958196278,238.968186749,234.114695213,7439385176.17291,26069111857.0612
2020-06-15,234.237839308,221.241757979,234.058302429,229.928901759,10536099884.1166,25606145743.4091
2020-06-16,236.394304557,228.42614419,229.762304793,234.416174104,7965648016.42445,26109047391.7202
2020-06-17,235.954054715,229.341639057,234.492376957,233.028279483,7701391591.86815,25957610763.5026
2020-06-18,234.570646887,228.951434888,232.898689885,232.101162633,6713800871.61371,25857495154.9566
2020-06-19,232.154108026,226.795185699,231.954971097,227.138289785,6946372589.52751,25307718819.0129
2020-06-20,231.449016971,226.640630794,226.976368973,229.274256792,6252830565.7274,25548837121.2462
2020-06-21,232.358948742,228.492993509,229.216141181,228.989820504,5600408177.54414,25520273836.841
2020-06-22,243.776019799,228.934740044,229.003374761,242.53319314,9079586552.41625,27032930743.0122
2020-06-23,244.864415389,239.759728576,242.537021612,244.142144306,6624530348.23615,27215606543.0927
2020-06-24,248.508019638,232.807733505,244.185921342,235.772462091,8815030024.6531,26285822239.1477
2020-06-25,236.053405848,230.296595306,235.702845657,232.944486695,7010426122.49538,25973707946.1754
2020-06-26,233.901927687,229.259464607,232.877481261,229.66803925,7187490225.5069,25611500297.1459
2020-06-27,232.493416655,220.564568586,229.631491261,222.959785939,6918380954.96753,24866429444.8032
2020-06-28,228.598289382,219.472677862,222.914486366,225.347168434,6205925718.18911,25135786985.5184
2020-06-29,229.90320674,222.254997097,225.361436367,228.194866701,6726164653.25879,25456513994.3261
2020-06-30,229.476811973,224.815178416,227.968423935,226.314997358,6094093001.38843,25249913730.1826
2020-07-01,232.756119421,224.835737857,226.134585409,231.113421712,6463737442.7548,25788404349.8574
2020-07-02,232.396876364,225.461957364,231.288908687,229.392201582,6212210566.42201,25599453476.5204
2020-07-03,229.629320567,224.913965302,229.318955364,225.387063259,5109032700.30978,25155571599.652
2020-07-04,230.054133886,225.133309546,225.288477168,229.074112293,5228310135.25311,25570190314.917
2020-07-05,229.856724001,224.544490381,228.976197947,227.664598709,5292172428.83374,25415950648.5611
2020-07-06,242.132713292,227.029522771,227.685011543,241.510225122,8782917552.8496,26964937043.2266
2020-07-07,242.681859964,234.218655772,240.972593663,239.075528329,6441497597.21395,26696376072.769
2020-07-08,248.308862752,238.398368621,239.159976697,246.670015358,9892586411.24723,27547785703.4854
2020-07-09,247.291668553,239.898645911,246.748290882,243.015967829,8429099198.82344,27143016879.0994
2020-07-10,242.883795295,236.730533652,242.868018736,240.984985207,7281370521.9948,26919422186.9438
2020-07-11,241.527478135,238.331230756,241.044787664,239.45817693,5643067315.96068,26752161985.1887
2020-07-12,243.311135946,237.770210731,239.459633832,242.131695235,6596394717.63645,27054158345.9268
2020-07-13,244.310516301,238.232369975,242.181866149,239.60458484,7787751467.56729,26775071857.6609
2020-07-14,242.003777227,237.796193139,239.97561514,240.211494177,7357458554.75763,26846147251.414
2020-07-15,241.402696471,237.09617132,240.143642313,238.423526948,6189328448.08304,26649577378.4206
2020-07-16,239.00625292,231.621168905,238.450915595,233.640883013,5832057567.02746,26118155895.4767
2020-07-17,234.415063673,232.109964728,233.69139519,232.773085613,5859850528.65314,26024301468.1744
2020-07-18,236.543977437,232.324884475,232.855677949,235.483805219,5397402116.73989,26330601163.8005
2020-07-19,239.16068486,233.27974483,235.458301178,238.487523715,6251377304.55921,26669691075.0983
2020-07-20,239.576253504,234.85264297,238.49487642,236.153167708,5600686192.17847,26411853755.5587
2020-07-21,246.186263512,235.680969089,236.302509731,245.01672849,6806696014.6769,27406496758.4107
2020-07-22,262.985038935,242.484338998,245.037265538,262.190656292,7702077382.78775,29331058163.6399
2020-07-23,277.58347637,261.047083158,262.38864728,274.689049046,10281309261.7956,30733019165.3589
2020-07-24,286.192831871,269.239784575,274.722698403,279.215409484,9466060358.15756,31243266715.6353
2020-07-25,306.740999501,279.026364075,279.026364075,304.056761197,10785021812.5683,34027002730.2282
2020-07-26,316.386325685,300.267828297,303.692367729,309.643609292,12003973025.6976,34656472192.7933
2020-07-27,330.701215353,309.657923172,309.657923172,321.514088181,15644257058.4918,35989428748.8012
2020-07-28,325.905965506,307.721358662,321.829751647,316.657252341,12357108064.5674,35450097600.2147
2020-07-29,324.380803301,313.109593521,316.555373877,318.190884419,10878845706.0157,35626126751.0425
2020-07-30,338.631189985,315.751089914,318.144986303,334.586629282,11827689045.337,37466380887.3341
2020-07-31,348.611372268,329.340936911,334.633743039,345.554649307,12030600491.5271,38699278448.6592
2020-08-01,388.847974328,343.587434131,345.798601857,385.199719325,14045259476.5426,43144477508.4031
2020-08-02,411.22831179,357.143634409,385.549871043,370.671711492,18909744275.0564,41522323563.2534
2020-08-03,396.506991634,369.336333481,371.133859143,386.295173437,12834648062.1108,43277729882.103
2020-08-04,400.700625443,382.985113401,386.156467393,389.875485136,14086704220.9606,43684129571.5135
2020-08-05,406.303965292,386.218484117,389.710819888,401.59058634,12875466638.4325,45002213068.816
2020-08-06,403.48866662,392.600185436,401.583866599,394.961957147,11304626458.1089,44264836294.3033
2020-08-07,398.249018455,367.935506263,395.226876502,379.512855039,12751687083.9109,42538578850.21
2020-08-08,393.987376065,377.349718813,379.551583661,393.987376065,9342060531.02452,44166324645.9802
2020-08-09,399.737078385,385.83072806,395.305236246,391.120454943,9451065592.32828,43850292041.2966
2020-08-10,399.375944265,391.041493623,391.041493623,395.887569508,11685827893.4464,44390142137.3961
2020-08-11,398.478900957,370.860617818,395.894723854,380.384068285,12792218736.9704,42656945169.3968
2020-08-12,391.312314585,367.923607786,380.063817832,391.024162058,12408772745.1829,43855501071.6031
2020-08-13,432.90459151,379.710891007,390.838108955,428.741782282,18480303525.5272,48091569051.6055
2020-08-14,444.577754687,423.345861547,428.677267946,437.397839521,15064589987.0928,49068474083.0404
2020-08-15,441.754600593,429.874590759,437.562995856,433.354926495,12416067894.221,48620820124.5334
2020-08-16,436.265828703,415.086255105,433.35059815,433.786609983,12168816874.4955,48675162266.8596
2020-08-17,442.734973852,422.647281056,433.973761033,429.531252334,13227089409.9208,48203426750.7282
2020-08-18,432.580295725,419.674107416,429.669619551,423.669315654,11978984078.5704,47551407033.0556
2020-08-19,427.024649222,396.678341621,423.73860076,406.463786824,13137391166.8496,45625864918.4277
2020-08-20,418.734448517,404.026103834,406.758913626,416.439794883,10043032427.1609,46751356941.1
2020-08-21,418.637980133,387.441124032,416.148774123,389.126350308,11781796374.0018,43690315907.4493
2020-08-22,396.466589196,382.814637548,389.031111405,395.835141215,10131847985.2902,44448918221.5718
2020-08-23,396.490417399,385.039808917,395.562839161,391.384499842,8137303969.58262,43954518396.1863
2020-08-24,409.388581223,389.314602569,391.678986309,408.144207149,10328860398.4294,45842265022.6177
2020-08-25,408.527929724,374.355391228,408.07168495,384.001043035,12428442042.1937,43135697974.0757
2020-08-26,391.873264036,378.705854974,383.977436834,386.466124211,9967343483.07735,43417926668.4177
2020-08-27,395.349171508,374.866486409,386.60985557,382.632632123,10457777651.6621,42992439543.4564
2020-08-28,397.757636387,381.273841602,382.629568423,395.874666093,9120674421.40906,44485705031.5215
2020-08-29,405.616355393,393.037423129,395.687586586,399.921471038,8777703480.5025,44945899479.8523
2020-08-30,428.663960122,399.608373495,399.616688464,428.395717595,11211948040.289,48151884394.293
2020-08-31,438.560318908,419.770175158,428.5090174,435.079745266,12774741797.1348,48909170051.9544
2020-09-01,487.211889983,432.079179027,434.874437724,477.051924154,18862763755.9624,53633933560.1349
2020-09-02,480.330985995,424.46001881,477.007884034,440.040506887,19691854013.5079,49478789434.873
2020-09-03,449.532472075,381.129705491,440.239991898,385.671928369,19622845896.3384,43370721325.6821
2020-09-04,402.411751082,371.636695541,384.671630472,388.241140415,16747106257.3669,43665020996.3354
2020-09-05,394.172264436,316.774345734,388.0383992,335.260079079,29880047640.4876,37710860057.8221
2020-09-06,359.764047796,319.041891045,335.334551778,353.362265679,27643678916.8941,39751917522.7842
2020-09-07,358.211896204,326.254370324,353.450244604,352.673494754,21763614731.5767,39679199319.9028
2020-09-08,355.562872591,328.816775373,353.202266511,337.602111896,17991403431.6075,37988119626.6691
2020-09-09,359.164487377,332.164997639,337.824924824,351.110016528,14547933520.4245,39512826169.5128
2020-09-10,377.393573135,351.111749802,351.42932317,368.101907072,31421134556.3382,41430053162.3925
2020-09-11,376.630394506,355.582579956,368.118507843,374.695588755,27296269328.6057,42177302259.4925
2020-09-12,387.538444729,367.842207238,374.595383839,387.183109613,13295405814.3959,43588199421.8177
2020-09-13,388.959797641,354.340174183,387.519295759,365.570005047,15005899191.1031,41160025962.3255
2020-09-14,384.485195289,357.569774822,365.699586133,377.268875067,17536695360.6158,42482307939.3069
2020-09-15,381.508292952,363.606803421,377.154029026,364.83921823,16140584321.1878,41087642852.7861
2020-09-16,372.767424109,356.682745906,364.743985856,365.812291316,16107612177.0569,41202147932.0841
2020-09-17,393.901600481,364.795132142,365.865769814,389.019219686,19899531080.4999,43821351213.4089
2020-09-18,391.90413319,376.964986793,389.33749501,384.364541978,14108357740.4861,43302193327.1808
2020-09-19,387.076344806,378.724069452,384.041666526,385.544383604,11049507683.5861,43440360814.8873
2020-09-20,385.597992859,367.094375211,385.597992859,371.052826188,12292195784.1144,41812641074.3416
2020-09-21,375.737030935,336.068960729,371.400157647,341.78607406,17398267133.3014,38519366614.9833
2020-09-22,346.600836529,336.855041313,341.723816802,344.503162317,12732578043.008,38830213877.7743
2020-09-23,344.67138869,318.9692106,344.58989639,321.11631734,12899346599.434765,36196531454.27133
2020-09-24,351.46148325,318.54509133,320.98503098,349.35558514,15714304469.551537,39384347821.51636
2020-09-25,357.77273229,339.01592078,349.41142898,352.18324474,14381086966.402643,39707914545.58389
2020-09-26,355.8547722,348.10712132,352.35088228,355.48809037,13049148578.633314,40085290850.31678
2020-09-27,361.98439917,349.8340809,354.95990364,357.43849724,13598126926.217398,40309981003.8054
2020-09-28,366.43217282,354.54764955,357.92592143,355.15942359,14258455166.170256,40057637361.28107
2020-09-29,360.35337688,352.14686547,354.36299867,359.75739393,11600013236.401506,40581050364.06368
2020-09-30,361.17877475,353.32794307,360.03851516,359.93787376,11818610609.911312,40606130497.96264
2020-10-01,369.26441153,346.47704424,360.30915387,353.20591482,14679481910.903145,39851388059.37965
2020-10-02,354.11542445,336.46715072,352.94966671,346.2389138,14215390462.624027,39069960289.619
2020-10-03,351.30770267,344.66657351,346.21862615,346.52208572,10060167888.725325,39106512853.707
2020-10-04,354.04575338,345.13102069,346.60224072,352.5790067,10696959019.87096,39794771395.67335
2020-10-05,355.21408732,349.67990382,352.73681335,353.95677154,11809507621.821072,39954971652.353264
2020-10-06,354.98901089,338.00330599,353.9564786,340.81584538,12830796111.973305,38476195645.38716
2020-10-07,342.45083035,334.54556532,340.94309675,341.80866898,11929918060.017431,38592810957.35199
2020-10-08,352.21147935,335.64747907,342.04464056,350.76615934,13461017711.458864,39608808456.55196
2020-10-09,368.31034262,348.20584341,351.11287601,365.59047723,13043501762.905722,41287658659.50327
2020-10-10,378.26715439,365.35404174,365.40246353,370.96758819,13618484323.701302,41899893524.12289
2020-10-11,377.24679039,369.82802948,370.92844542,375.14204941,12584512532.997314,42376475414.90144
2020-10-12,395.12214851,366.64234153,374.79874473,387.7312655,15867455423.689083,43805601681.190834
2020-10-13,387.37567314,375.58246671,387.14295868,381.19076126,14226744837.67406,43072303017.794106
2020-10-14,387.29617035,374.17501021,381.97145394,379.48403791,13918846566.589346,42884585295.289
2020-10-15,381.20878558,371.35411896,379.19222482,377.44184574,14964182545.498398,42659015495.38777
2020-10-16,380.02150446,362.59741817,377.86850734,366.22901728,14670784817.427193,41396681082.8815
2020-10-17,369.76813374,364.48902408,366.01571359,368.85594038,10951115359.491545,41698592885.62688
2020-10-18,378.59764251,368.12915441,368.727532,378.21369795,11047103109.419369,42761561163.7144
2020-10-19,383.31766175,373.7022567,378.46963677,379.93560927,12811242091.78954,42961460205.991325
2020-10-20,380.76100319,367.60106147,379.71970042,369.13691491,13741586581.762468,41745418861.36119
2020-10-21,400.62725335,368.72795616,369.05943203,392.18996695,20241324322.324265,44354670581.87589
2020-10-22,420.14165637,391.27631152,391.48861746,413.77299269,15772846484.71008,46795599920.85632
2020-10-23,418.95993444,403.08202999,414.05132696,409.76669164,14256222051.84666,46356841439.75874
2020-10-24,416.59965573,407.85173005,409.76723415,412.45761883,12201739193.972786,46666915712.11682
2020-10-25,417.15920556,405.35065889,412.45763097,406.2177613,10890207469.017435,45966378924.70519
2020-10-26,411.2798721,383.78290059,406.21798565,393.88831313,15155684229.20082,44576504573.78982
2020-10-27,409.77285979,390.60844684,393.88819811,403.99704505,13940434101.855663,45726046137.41053
2020-10-28,408.96473841,381.14631847,403.99708885,388.65077072,15276441134.25126,43994384279.67717
2020-10-29,393.22768234,381.28874857,388.65106757,386.7301135,12920477749.39854,43782246356.04649
2020-10-30,391.46472807,375.09240681,386.73024915,382.81999199,13688056969.674105,43344676042.68595
2020-10-31,393.01012552,381.295271,382.82003692,386.59033529,11276963425.945831,43776829150.3753
2020-11-01,397.11613412,385.16551356,386.5903379,396.35818693,10475146018.401863,44888307221.40616
2020-11-02,403.24074361,381.01764016,396.35599261,383.15673256,13997574252.227282,43398380100.69452
2020-11-03,389.51539403,371.31273818,383.15604785,387.60217328,12588494762.175207,43907159817.48543
2020-11-04,407.66566108,377.82761204,387.60321316,402.14199843,15126077675.476122,45559668259.44851
2020-11-05,417.52592866,397.24582788,402.14293982,414.06733818,15440711037.679276,46916321971.21267
2020-11-06,456.20061826,412.98230088,414.06671193,454.71929029,16738305610.451756,51528636308.39724
2020-11-07,465.67547017,428.45635273,454.72255187,435.71313513,18873289788.27312,49380744877.99334
2020-11-08,457.78046711,433.15377189,435.71880588,453.55478553,11292383601.227934,51408911249.96529
2020-11-09,457.3496084,435.16388611,453.57415606,444.16305707,13704320629.672075,50350406402.27335
2020-11-10,453.75837001,439.60013092,444.1663887,449.67962112,12090381666.30338,50981825541.89314
2020-11-11,473.57885205,449.52494523,449.67967125,462.96052774,14075403511.078665,52493805531.739815
2020-11-12,467.67783699,452.07241718,462.95952416,461.00527114,12877327233.680256,52278353037.571045
2020-11-13,475.21725299,457.29825652,461.00549147,474.62642092,13191505724.739086,53829432990.090485
2020-11-14,475.16142708,452.98607958,474.62642179,460.14983674,10312037942.27298,52193800907.034645
2020-11-15,460.99407703,440.25434243,460.14988916,447.55909533,10308617164.806108,50771836456.38847
2020-11-16,463.83103894,445.50163163,447.55898086,459.94031258,11441239444.33161,52182517296.90649
2020-11-17,482.23221838,460.77662343,464.40665118,480.36008258,14593057876.603,54505786216.15968
2020-11-18,491.99990325,465.8309737,480.34683016,479.48406975,17880199224.06719,54412825617.026535
2020-11-19,480.12172263,465.70424953,479.48102101,471.63041968,12473929217.903484,53528035617.42516
2020-11-20,513.61033995,471.63145935,471.63145935,509.74457334,18629943296.2047,57860686203.59356
2020-11-21,550.22738913,504.23775024,509.74458412,549.48662086,20757099183.908634,62379287098.845634
2020-11-22,579.37247598,514.51718809,549.4866253,558.06809523,21967049601.05205,63361036975.49828
2020-11-23,609.98760285,551.26522877,558.05952521,608.45402857,27272302871.85529,69089845802.23105
2020-11-24,621.17342049,593.83516169,608.5227842,603.89774601,23281758099.84144,68580780139.356224
2020-11-25,605.09416818,559.67138671,603.90206056,570.68661621,20088492892.57599,64816875592.54139
2020-11-26,575.64150407,485.49730724,570.51490943,518.80117389,31104004592.476696,58930920928.50098
2020-11-27,530.777145,497.24262386,519.10809996,517.49368769,16831105702.971172,58789344388.97764
2020-11-28,548.04486042,508.12536163,517.5973661,538.22980058,14770243833.185575,61152393529.21103
2020-11-29,576.60239728,531.98753715,538.26458638,575.75804789,15017517758.173054,65424084296.28932
2020-11-30,615.24053897,571.53775295,575.75708438,614.84252202,20276867832.97377,69873714778.47928
2020-12-01,635.16058182,571.75396631,615.07032475,587.32418713,27178964464.895428,66754367842.12409
2020-12-02,604.02247139,578.74101499,587.26159206,598.35234223,16883292129.40914,68015797685.32552
2020-12-03,622.45267042,588.34637382,598.45920279,616.70875486,16146190946.431929,70110808537.54408
2020-12-04,618.98313731,569.2834906,616.72280206,569.35419749,16337589996.897411,64734997134.67744
2020-12-05,596.59547474,563.10664698,569.34764334,596.59547474,13498010566.223131,67840334209.49024
2020-12-06,606.79192258,584.41171408,596.5686842,601.90899244,11290893016.094542,68452719868.01412
2020-12-07,602.91792689,585.42865927,601.79709521,591.84337934,10720480961.526337,67315962016.45056
2020-12-08,594.75156541,552.46924616,591.90083407,554.82775708,14398919320.07013,63113292236.578674
2020-12-09,577.28841046,532.99842827,554.7929235,573.47911163,15855915839.909492,65242758700.21787
2020-12-10,574.60014515,549.78405605,573.50403889,559.67850106,11672582039.82982,63680254164.81796
2020-12-11,560.37670228,537.8116512,559.67922887,545.79734103,11098819124.362003,62108208317.23196
2020-12-12,573.33944367,545.24559945,545.57856237,568.56731778,8534557897.350276,64706942225.99528
2020-12-13,593.78124512,564.56599324,568.60986549,589.6632225,9070377861.783049,67115726662.02899
